# m1 m2 DL Tc iota phic psi thetaS phiS logL logPrior
3.695553178875390397e+36 5.350869374868866794e+35 3.528727122768514391e+26 3.418114063754922152e+07 2.414732668728293952e+00 5.809641846441671476e+00 5.943143900708937055e-01 1.985686343490021377e+00 5.030877268691871684e+00 -1.518554110283051992e-38 0.000000000000000000e+00
3.852586974071387953e+36 7.803209069863542200e+35 3.539289944196281920e+26 3.539437771440690011e+07 8.295947185628902432e-01 4.295729674232645623e-01 4.786923835198813038e-01 1.532314760772885309e+00 2.405966314883207779e+00 -1.515642266234350704e-38 0.000000000000000000e+00
3.082926432864584620e+36 7.122356849346615189e+35 3.244003074309847925e+26 3.600538115328043699e+07 4.954848343707785041e-01 3.451905573036149200e+00 1.953627571630817794e+00 2.204224901157346928e+00 5.247180271145031050e+00 -1.508161280615617028e-38 0.000000000000000000e+00
2.410098483653764992e+36 6.747196053049517041e+35 3.525828816080992314e+26 2.993068699795190245e+07 2.579320232881702868e+00 2.467235934376067696e+00 2.263829557247543534e+00 2.009686641119548867e+00 2.432493925198374818e+00 -1.500789877003963853e-38 0.000000000000000000e+00
2.201578665624723685e+36 9.105481954422524194e+35 3.022343099266113178e+26 3.526050381327521056e+07 9.165057737901292079e-01 9.316058475134132433e-01 1.834575853459663008e+00 1.585939069475988505e+00 5.597204486674971058e+00 -1.485483999735921160e-38 0.000000000000000000e+00
2.287150126429315503e+36 6.878053477111774813e+35 3.296982577728528394e+26 3.145239703668982163e+07 2.713267755384233260e-01 3.589216081919767376e+00 1.994040880829636597e+00 1.006096133819220473e+00 4.368932742406244074e+00 -1.481977756892004770e-38 0.000000000000000000e+00
3.430238627725218998e+36 4.499356758677636687e+35 2.957098300762709964e+26 3.743276332709601521e+07 2.342784521093430605e+00 2.197603270141605947e+00 1.221616792754059433e-01 1.727245534250813952e+00 2.597531390643250671e+00 -1.480280435979237410e-38 0.000000000000000000e+00
2.022141465239851514e+36 5.005799487308852719e+35 2.912261202568550430e+26 2.962697541486414894e+07 2.855840559321631389e+00 5.995475469992857853e+00 1.566150259315563842e+00 1.231456699323939308e+00 4.671278793718504296e+00 -1.473997897485478387e-38 0.000000000000000000e+00
2.636056963410408899e+36 7.190292347671586461e+35 3.474634410060682638e+26 3.582955760854049772e+07 3.001171941613633098e+00 4.618587378264548349e+00 2.951877654466576573e+00 1.964117915202221676e+00 2.956190886398902151e+00 -1.464682327115762498e-38 0.000000000000000000e+00
3.945768087962355657e+36 3.425361472586839106e+35 3.093957646357770278e+26 3.693532201177677512e+07 1.406323674582186101e-01 5.120197159583570468e-01 2.340328224867311402e+00 9.799000424267112486e-01 5.134030577864104217e+00 -1.449036803296931994e-38 0.000000000000000000e+00
2.487224751865100298e+36 5.914702849739907679e+35 3.251871279941233392e+26 3.144624291372289136e+07 1.963620605056639601e-01 2.056519167685862293e+00 1.204389721480058517e+00 7.892734504714584709e-01 4.967327608841521247e+00 -1.448385649731813643e-38 0.000000000000000000e+00
3.840277317127554043e+36 7.241834260380325964e+35 3.417882490080859866e+26 3.290575444775779545e+07 2.307909553877777853e+00 4.594961098121793874e+00 2.762514129075039460e+00 2.191997332730674763e+00 1.739371251178445821e+00 -1.447257778680819400e-38 0.000000000000000000e+00
3.588730614179062846e+36 4.924977336165874482e+35 2.777562792279463867e+26 2.963909712594250217e+07 2.261078147550509510e+00 3.605399529888899668e+00 8.750614104694788287e-01 1.306761338580907150e+00 5.522790951235156953e+00 -1.444693188075318160e-38 0.000000000000000000e+00
2.150126650074690736e+36 9.153674573502404685e+35 2.987196504414805787e+26 3.557956938419115543e+07 2.782499030861288247e+00 4.583449011889032754e+00 2.444488321319890911e+00 9.339165688739461402e-01 2.741465268125971910e+00 -1.434010213420204364e-38 0.000000000000000000e+00
3.225647172484535398e+36 9.853737918133209707e+35 3.313536924819977586e+26 3.357651157261866331e+07 1.935756027338660701e+00 3.283235453437027385e+00 3.665024036867313706e-01 2.001982017902097066e+00 2.107691866425795091e+00 -1.433668563543308951e-38 0.000000000000000000e+00
2.981228670498914534e+36 9.443389496721328951e+35 3.151505471594951386e+26 3.511683968367222697e+07 6.787874730250885724e-01 4.921796804102174683e+00 2.432256775638708568e+00 8.254514607491685307e-01 6.060524046487437033e+00 -1.425794635495246342e-38 0.000000000000000000e+00
3.332556931168645725e+36 9.472625901934059327e+35 3.066525863218640477e+26 3.169105671132040024e+07 2.415647514920110872e+00 5.328238698040300036e+00 8.207774327048974472e-01 1.261072214735255992e+00 3.126639731743994677e+00 -1.416382393435930695e-38 0.000000000000000000e+00
3.026986664613043399e+36 4.644653735007737669e+35 3.387513316206480626e+26 3.742355350183269382e+07 2.492033872125894334e+00 2.816343248373659236e+00 1.855397504528809305e-01 1.392715456629569859e+00 2.164413804560566756e+00 -1.416256059104985883e-38 0.000000000000000000e+00
3.798010857174648428e+36 5.365830005778616112e+35 2.809105501117722672e+26 2.847952246690916643e+07 2.461017939173788527e+00 1.884448016987649188e+00 9.842366339999732983e-01 6.073351536545013030e-01 5.773679990672969886e+00 -1.414266803540241384e-38 0.000000000000000000e+00
2.519188126473251111e+36 6.146853496818019815e+35 3.313744300919704129e+26 2.838521060496024787e+07 2.715987471122908392e+00 5.488505662669464158e+00 8.906962309014823109e-01 1.899912139626859009e+00 1.062923355688315308e+00 -1.413997060069650904e-38 0.000000000000000000e+00
3.532615947243691534e+36 7.249723398998096034e+35 2.798175810188942447e+26 3.640342640741711110e+07 2.382148747125692800e+00 1.546485746499006275e+00 2.455129672460570678e+00 1.982682001058426291e+00 1.139228750103482124e+00 -1.413308874091363158e-38 0.000000000000000000e+00
3.617020029530710899e+36 6.356887998013170823e+35 3.057085987093563454e+26 3.160070507618649676e+07 3.804194948434796997e-01 5.862870910687341564e+00 1.761000765983312011e+00 2.287891128530101348e+00 4.675157552224703750e+00 -1.408379551816520809e-38 0.000000000000000000e+00
3.881966711106352690e+36 9.932184981536045246e+35 3.635408135528418016e+26 3.183428577108343318e+07 2.855309162257161582e+00 5.917610070727199911e+00 1.907735334974377084e+00 1.738996940130039581e+00 1.820075098014574677e-01 -1.407247579078671120e-38 0.000000000000000000e+00
3.214971662581105143e+36 7.592750297647602632e+35 3.502619318480201620e+26 2.906907775556370243e+07 9.076009919428340567e-01 1.886531100632404589e+00 1.429739598742149065e+00 2.238672753784219704e+00 2.372660185770571584e+00 -1.392388612033239728e-38 0.000000000000000000e+00
2.874130107529340578e+36 9.690171450357722761e+35 2.984185271256633536e+26 3.697228439463930577e+07 1.144601774175271647e+00 2.794788940547197953e+00 1.388665681679822850e+00 2.206951380283181940e+00 2.194455418870993491e+00 -1.383345301377415765e-38 0.000000000000000000e+00
3.104716720065194212e+36 5.075549026198538221e+35 3.025169337178513088e+26 2.858988456549186632e+07 3.754861178640163111e-01 2.959683491409710321e+00 2.141738914097568003e+00 1.209203682971523142e+00 6.109064805263479059e+00 -1.381082779665628396e-38 0.000000000000000000e+00
3.858013949023340346e+36 4.350862965805105156e+35 3.636934557910746784e+26 2.863962176857185736e+07 1.906049212748244237e-01 3.179872287408771481e-01 1.728702738276103990e+00 1.302227442786450418e+00 2.895512310160232694e+00 -1.367869321987140005e-38 0.000000000000000000e+00
2.817172307409542981e+36 8.711528389262559732e+35 3.314201706827405188e+26 3.338983861598693579e+07 1.100599326475374118e-01 7.544415299715752088e-01 1.584431407038871198e+00 6.175442821178409591e-01 1.577354170953627843e+00 -1.367516078375030745e-38 0.000000000000000000e+00
3.944265276019742008e+36 9.621124606154902025e+35 3.370385786785458031e+26 2.866725497032705322e+07 3.048998792601419483e-01 7.148932282416012307e-02 1.216980869467575888e+00 6.201333598969761551e-01 8.483464446557638095e-01 -1.363382899022114438e-38 0.000000000000000000e+00
2.282165563238844148e+36 5.035975731047461739e+35 3.319772072222398437e+26 3.767679690904977173e+07 4.591192194707520713e-01 1.219472628042807427e+00 2.644360217800176827e+00 1.428029144940301975e+00 2.372152889046911017e+00 -1.352020122143173637e-38 0.000000000000000000e+00
2.975082706147969306e+36 9.934163211064195980e+35 2.879514529184539440e+26 3.336769481144635379e+07 2.917066577655090587e+00 1.278856486999159214e-01 7.010813857659493609e-01 1.001270521315017703e+00 3.535313730855171865e-01 -1.351807861584540882e-38 0.000000000000000000e+00
2.363379109224301981e+36 8.960677181762023897e+35 3.182951340783527312e+26 3.484553038850978762e+07 3.115256339356346160e+00 3.592712379280447177e+00 3.077748877922028559e+00 2.987628862074786618e+00 1.402215039724315382e+00 -1.343312760791210164e-38 0.000000000000000000e+00
2.828781828483246499e+36 5.626083737737292966e+35 3.676777143972107371e+26 3.763036466340784729e+07 2.887101522074552395e+00 3.973809277018204078e+00 7.064593531664143944e-01 2.040694065480477715e+00 4.687379879216662104e+00 -1.341515860400476965e-38 0.000000000000000000e+00
3.407100498060108148e+36 9.751644860676992244e+35 2.973249287117261588e+26 3.777371332755288482e+07 1.044786568733853560e+00 3.895334049307472846e+00 2.193908281214861589e+00 1.155653132870742450e+00 1.501517221371244437e+00 -1.341473591634460067e-38 0.000000000000000000e+00
2.888231253455596472e+36 9.369666961647269920e+35 3.137357009914040637e+26 3.084016023073504865e+07 3.060149841416593741e+00 3.915056657891441416e-01 1.503560235794347388e+00 1.756537052840764446e+00 3.928250353125362082e+00 -1.338362778458701799e-38 0.000000000000000000e+00
2.541798891112692078e+36 8.154291834537099561e+35 3.106781363613773221e+26 3.249723649795192108e+07 9.438331186158542829e-01 3.475429259051170838e+00 2.259069819883310348e+00 1.069957839018263135e+00 1.841980103202425445e+00 -1.312449858688586520e-38 0.000000000000000000e+00
3.549099616339445370e+36 5.425572895114717684e+35 3.267415587333061578e+26 3.524179232689733058e+07 7.674402072506075756e-01 5.605547232401714375e+00 1.295984316939991832e+00 1.159811187515000785e+00 2.285979981609154166e+00 -1.297956801351425837e-38 0.000000000000000000e+00
3.689165961078004968e+36 8.118095589426875079e+35 3.316523564804537036e+26 3.465692591037850082e+07 1.998148327903590538e+00 6.063252272887145189e+00 1.934362916827468970e+00 1.944934707490951098e+00 2.376113072227285183e+00 -1.292263289060982465e-38 0.000000000000000000e+00
3.150472638813493803e+36 6.757966507648229740e+35 3.187800150508113567e+26 3.133441586149844900e+07 2.034258201547241296e-01 1.033606075152241788e+00 2.031680835591321177e+00 1.826659016936638125e+00 9.007569812882445515e-01 -1.289086988602265256e-38 0.000000000000000000e+00
2.865900612702101306e+36 5.058854790725417923e+35 3.008093398664406067e+26 3.591749303187572211e+07 1.915815523428730516e-01 6.057953912847440670e+00 1.283280638339183266e+00 1.587688925017441743e+00 4.469423023693372521e+00 -1.273526611057655343e-38 0.000000000000000000e+00
3.956618691320968800e+36 7.480149346893101709e+35 3.518918964650995026e+26 3.585082667599485070e+07 2.285612935457519840e-02 4.870273346178621843e-01 1.117858715466586855e-01 8.625325384346624880e-01 4.250596105516845746e+00 -1.265561358647753141e-38 0.000000000000000000e+00
2.073111256662662444e+36 7.918064484554779682e+35 3.369652053254893869e+26 3.680271400607106835e+07 2.974121798316522902e+00 4.518648072918626468e+00 1.859459762487088774e+00 4.671510766961132211e-01 5.058290595263700062e+00 -1.258563400084106982e-38 0.000000000000000000e+00
2.616851022879917441e+36 6.286391306078790946e+35 3.279795926145870820e+26 3.606212425817846507e+07 9.126487026987379902e-01 3.094996371037058047e+00 6.830582019887700973e-01 1.427209335889818798e+00 2.327242303771531517e+00 -1.256896915870090535e-38 0.000000000000000000e+00
3.411118822996574449e+36 8.548403132987078701e+35 3.080586530257040903e+26 3.092670757817997038e+07 2.802233716118817775e+00 2.804992261419312349e+00 1.725809372614678594e+00 1.673666129665366265e-01 5.511996662656829749e+00 -1.256836296647102708e-38 0.000000000000000000e+00
3.071794679851539555e+36 9.547356240144949841e+35 3.031099460151520523e+26 3.466471536546974629e+07 2.709089461440334468e+00 3.849531224123211359e+00 1.393621668356319898e-01 7.459835872700497639e-01 6.217832482449606957e+00 -1.253448396867315515e-38 0.000000000000000000e+00
3.815084711552147763e+36 5.947011562062833718e+35 2.819457408879791267e+26 3.490469161455499381e+07 2.375136470521317378e+00 5.436604847965939014e-01 1.194606897367330722e+00 8.831888861354486586e-01 2.701836653861125814e+00 -1.251968557079940850e-38 0.000000000000000000e+00
2.896704277419819916e+36 9.842921821806974402e+35 3.651414145347860195e+26 2.889830911116364971e+07 2.916644657021695508e+00 4.256644710457832659e+00 1.194639110888842393e-01 1.565619031679314155e+00 3.195088484039954047e+00 -1.242742728494643526e-38 0.000000000000000000e+00
3.424214857413470837e+36 3.501331188217520176e+35 3.467288506126871931e+26 3.478399243976383656e+07 3.062084212571929864e+00 2.666727549535102160e+00 1.672790723379150579e+00 1.597002026828036048e+00 5.495906553037421816e+00 -1.241067649450585253e-38 0.000000000000000000e+00
3.797732613992903878e+36 9.855889822674353571e+35 3.451536696506571865e+26 2.873504403322301060e+07 1.937353782054562767e+00 3.939437023939703408e+00 5.865200405863690847e-02 1.557665256799820375e+00 6.092416136793948667e+00 -1.238272643493997976e-38 0.000000000000000000e+00
3.772203987465067574e+36 9.641566612571953286e+35 3.444364252013458661e+26 2.984456270961796865e+07 4.885847767025207622e-01 5.914989036878750994e+00 2.084912357288573048e+00 1.526120803242350665e-01 6.668364997018635387e-01 -1.233366278731114272e-38 0.000000000000000000e+00
2.901454740862192313e+36 3.435269123867927474e+35 2.802900420364779486e+26 3.348085547664886713e+07 7.517039404439054273e-01 1.216851897418562922e+00 1.899343742218648545e+00 1.258614698644229923e+00 5.343312195925180141e+00 -1.232505003203302536e-38 0.000000000000000000e+00
2.203940372772181807e+36 7.874037082096069517e+35 3.363872202613707901e+26 3.008826962994817272e+07 2.464158631163069657e+00 9.831054247222349440e-01 1.908076076552136957e+00 1.185327805493618269e+00 1.498574241937581819e+00 -1.232218185411590824e-38 0.000000000000000000e+00
3.166186853969087828e+36 5.828796664896283730e+35 3.161045668988094842e+26 3.083998627881990746e+07 7.323017831451313908e-01 5.175866043645567238e+00 2.583907060196635630e+00 1.145791488434553251e+00 4.617374979010792302e+00 -1.223912537119827031e-38 0.000000000000000000e+00
3.447435736687872217e+36 9.145376448246971399e+35 2.952881411064200375e+26 3.024091639254090562e+07 9.697773653322405707e-01 8.229199595414782298e-01 2.725122731780063479e+00 2.103470637855434422e+00 1.271006475642854738e+00 -1.220727960546492984e-38 0.000000000000000000e+00
2.811870548741634564e+36 5.237558549983883726e+35 3.050561555186306160e+26 3.741169658787113428e+07 2.325121198555753832e+00 5.201967517517139150e+00 2.814423839344200928e+00 1.594288882408108288e+00 5.365643293301040728e+00 -1.220208654828556122e-38 0.000000000000000000e+00
3.568417749264397453e+36 7.329537751464608690e+35 3.452050236413446975e+26 3.177488734944014996e+07 1.651846451667413618e-01 2.789774043566211503e+00 3.233609647629374084e-01 2.616697709536113692e+00 5.602425269332610647e+00 -1.217666360774893391e-38 0.000000000000000000e+00
3.823599756800705989e+36 2.946160512623114361e+35 3.644220838202615937e+26 3.594314312713705003e+07 2.634327641182595325e+00 3.824518589812162084e+00 2.667972770420282025e+00 1.113156640748554249e+00 5.392038269886254120e+00 -1.217040614723967478e-38 0.000000000000000000e+00
3.517542754064971672e+36 4.944464974082969031e+35 3.142739121300584893e+26 3.053805110571029782e+07 2.537931456257478846e+00 5.247851989736131095e+00 4.793865081506477610e-01 2.482974282584210712e+00 1.967693521937822432e+00 -1.209628012607429697e-38 0.000000000000000000e+00
2.522856294598448824e+36 5.785123478274081248e+35 3.010354157499587046e+26 3.672320116071178019e+07 6.301632190168861003e-01 4.381400140063813176e+00 1.531112314704201172e+00 2.089682162709925350e+00 5.718639927247473942e+00 -1.207569008047515917e-38 0.000000000000000000e+00
2.828756671652432452e+36 7.245570588680346743e+35 2.972960242959632376e+26 3.302248753042234853e+07 5.399833515845344767e-01 1.653830545389979867e-01 2.390745192967765886e-01 9.479737250730472242e-01 2.929756059664819112e+00 -1.201975809897228241e-38 0.000000000000000000e+00
